danceability,energy,loudness,speechiness,instrumentalness,liveness,valence,tempo,genre
0.741,0.948,-3.426,0.0825,0.000928,0.222,0.649,128.02,bounce
0.914,0.911,-4.88,0.129,0.589,0.153,0.51,128.002,bounce
0.9,0.784,-5.029,0.323,0.00503,0.312,0.351,128.0,bounce
0.773,0.937,-3.975,0.041,0.206,0.3,0.256,128.015,bounce
0.676,0.944,-3.41,0.13,0.0823,0.451,0.45,126.02,bounce
0.738,0.95,-5.305,0.237,0.0131,0.317,0.299,127.966,bounce
0.593,0.87,-3.454,0.0578,0.00408,0.177,0.177,128.02,bounce
0.917,0.703,-6.502,0.248,0.00207,0.0508,0.589,127.958,bounce
0.647,0.95,-3.703,0.134,0.00118,0.152,0.239,128.001,bounce
0.67,0.854,-5.162,0.0705,0.798,0.0997,0.0966,127.981,bounce
0.729,0.935,-3.55,0.0771,0.0507,0.0869,0.454,128.01,bounce
0.641,0.966,-5.775,0.0365,0.483,0.351,0.79,127.977,bounce
0.866,0.803,-5.187,0.0997,0.00196,0.272,0.33,128.021,bounce
0.813,0.796,-8.215,0.111,0.92,0.11,0.0344,128.015,bounce
0.673,0.771,-6.178,0.137,0.000277,0.209,0.687,125.061,bounce
0.597,0.792,-3.198,0.085,0.862,0.139,0.155,128.03,bounce
0.769,0.978,-3.597,0.155,0.317,0.765,0.475,127.983,bounce
0.887,0.717,-4.301,0.211,0.00154,0.0658,0.343,128.005,bounce
0.725,0.878,-4.735,0.287,0.000135,0.16,0.406,128.004,bounce
0.892,0.878,-3.861,0.213,0.00904,0.0404,0.364,128.026,bounce
0.829,0.936,-3.549,0.126,0.333,0.286,0.095,127.999,bounce
0.767,0.952,-4.984,0.145,0.245,0.394,0.46,128.038,bounce
0.733,0.893,-4.457,0.146,0.564,0.465,0.492,130.026,bounce
0.764,0.731,-5.001,0.112,1.29e-06,0.0503,0.299,128.007,bounce
0.776,0.936,-2.891,0.0699,0.169,0.0574,0.421,128.002,bounce
0.759,0.923,-3.828,0.0945,0.839,0.39,0.355,127.989,bounce
0.82,0.946,-5.246,0.0889,0.416,0.0785,0.508,128.039,bounce
0.794,0.518,-16.111,0.201,0.307,0.0808,0.301,130.043,bounce
0.947,0.935,-3.688,0.349,0.265,0.139,0.195,127.995,bounce
0.83,0.898,-7.063,0.105,0.686,0.0453,0.494,127.967,bounce
0.693,0.958,-2.838,0.0986,0.00555,0.292,0.544,128.004,bounce
0.819,0.735,-5.104,0.319,0.555,0.152,0.338,129.912,bounce
0.745,0.901,-13.191,0.0896,0.204,0.125,0.64,128.01,bounce
0.821,0.983,-2.573,0.0794,0.0709,0.0378,0.588,127.987,bounce
0.721,0.871,-2.019,0.206,0.000197,0.66,0.73,128.003,bounce
0.607,0.964,-2.84,0.42,3.1e-06,0.244,0.5,129.96,bounce
0.792,0.677,-5.227,0.256,1.41e-06,0.388,0.516,127.959,bounce
0.736,0.837,-5.304,0.146,0.0673,0.0866,0.209,128.02,bounce
0.937,0.789,-5.207,0.281,0.21,0.292,0.625,128.068,bounce
0.704,0.924,-5.093,0.0518,0.918,0.277,0.171,128.035,bounce
0.819,0.921,-3.422,0.0518,0.89,0.152,0.545,127.989,bounce
0.621,0.981,-3.248,0.149,0.919,0.357,0.482,128.021,bounce
0.68,0.959,-3.214,0.0603,0.00242,0.225,0.338,134.088,bounce
0.724,0.974,-2.125,0.142,0.2,0.215,0.209,127.979,bounce
0.806,0.892,-2.76,0.181,0.317,0.0859,0.739,127.954,bounce
0.606,0.981,-2.588,0.054,0.774,0.143,0.265,127.994,bounce
0.71,0.951,-3.294,0.309,9.21e-05,0.289,0.641,128.045,bounce
0.664,0.833,-5.598,0.228,0.00351,0.0577,0.404,128.115,bounce
0.702,0.872,-6.334,0.111,0.0525,0.068,0.386,127.975,bounce
0.667,0.946,-4.629,0.0487,0.125,0.115,0.349,128.004,bounce
0.642,0.726,-5.253,0.307,0.128,0.0463,0.455,128.027,bounce
0.622,0.851,-6.92,0.178,0.000871,0.336,0.313,134.98,bounce
0.779,0.964,-2.861,0.0902,0.685,0.276,0.174,128.039,bounce
0.737,0.894,-5.892,0.1,0.428,0.306,0.15,128.061,bounce
0.692,0.953,-3.836,0.0859,0.469,0.0796,0.423,127.997,bounce
0.808,0.963,-3.076,0.261,9.92e-05,0.344,0.893,128.161,bounce
0.781,0.773,-7.627,0.116,0.45,0.075,0.521,127.999,bounce
0.63,0.946,-3.58,0.0798,5.32e-05,0.384,0.386,127.987,bounce
0.866,0.685,-7.559,0.161,0.438,0.491,0.641,128.014,bounce
0.672,0.978,-5.232,0.096,0.00381,0.306,0.241,128.025,bounce
0.839,0.907,-2.254,0.0788,5.88e-06,0.0849,0.714,128.028,bounce
0.696,0.94,-2.466,0.127,0.0988,0.543,0.371,128.011,bounce
0.621,0.872,-4.08,0.081,0.292,0.283,0.185,127.985,bounce
0.747,0.906,-2.751,0.0721,0.0174,0.313,0.342,130.014,bounce
0.785,0.892,-5.081,0.0849,0.000349,0.0621,0.47,128.015,bounce
0.718,0.673,-5.567,0.0366,1.16e-05,0.0577,0.0825,128.051,bounce
0.704,0.878,-5.405,0.135,0.000192,0.185,0.292,128.019,bounce
0.9,0.652,-5.021,0.11,0.0316,0.0809,0.172,128.001,bounce
0.817,0.921,-5.022,0.168,0.58,0.0641,0.617,132.015,bounce
0.919,0.949,-4.367,0.163,3.58e-05,0.214,0.217,128.0,bounce
0.7,0.913,-4.051,0.0395,0.812,0.0693,0.122,127.982,bounce
0.721,0.88,-5.674,0.0393,0.726,0.321,0.522,127.954,bounce
0.66,0.856,-5.079,0.0908,0.0,0.131,0.149,128.072,bounce
0.868,0.885,-4.954,0.414,0.036,0.866,0.416,127.989,bounce
0.754,0.967,-4.666,0.164,0.707,0.352,0.374,128.016,bounce
0.874,0.916,-3.856,0.0746,0.844,0.386,0.615,127.989,bounce
0.715,0.996,-2.557,0.0975,0.509,0.0985,0.38,128.017,bounce
0.57,0.984,-2.894,0.137,0.406,0.0771,0.253,128.011,bounce
0.593,0.955,-3.902,0.0647,0.91,0.673,0.108,128.017,bounce
0.87,0.939,-4.825,0.176,0.0,0.0889,0.498,127.991,bounce
0.755,0.952,-5.223,0.332,0.26,0.126,0.393,127.998,bounce
0.874,0.838,-6.877,0.23,0.317,0.714,0.74,128.011,bounce
0.657,0.94,-4.303,0.19,0.442,0.662,0.713,128.005,bounce
0.835,0.974,-0.881,0.249,9.92e-05,0.0215,0.707,127.983,bounce
0.938,0.807,-6.524,0.243,0.196,0.187,0.698,128.013,bounce
0.914,0.756,-3.408,0.249,0.0156,0.148,0.375,128.025,bounce
0.855,0.971,-1.126,0.222,0.709,0.0813,0.157,128.082,bounce
0.656,0.983,-3.351,0.051,0.718,0.0968,0.193,127.942,bounce
0.719,0.993,-3.077,0.0721,0.367,0.108,0.486,127.991,bounce
0.804,0.628,-6.497,0.0369,0.0156,0.101,0.253,127.998,bounce
0.902,0.78,-5.823,0.156,0.91,0.0916,0.214,128.013,bounce
0.922,0.878,-2.906,0.22,0.764,0.0641,0.628,129.999,bounce
0.866,0.857,-5.496,0.135,0.544,0.0988,0.784,128.008,bounce
0.691,0.488,-7.249,0.0399,0.945,0.472,0.118,127.038,bigroom
0.461,0.975,-3.245,0.174,0.562,0.366,0.0784,129.978,bigroom
0.724,0.884,-3.518,0.0792,0.000333,0.222,0.414,127.976,bigroom
0.621,0.993,-4.04,0.0985,0.582,0.0707,0.451,127.935,bigroom
0.649,0.973,-4.391,0.0882,0.662,0.133,0.221,127.951,bigroom
0.676,0.865,-6.381,0.0389,0.648,0.382,0.0372,128.006,bigroom
0.739,0.953,-2.624,0.133,0.0104,0.0623,0.516,127.987,bigroom
0.485,0.853,-3.192,0.0423,0.00155,0.0842,0.304,130.054,bigroom
0.61,0.756,-8.808,0.0742,1.71e-05,0.263,0.223,134.034,bigroom
0.689,0.913,-2.944,0.0362,0.0552,0.0562,0.076,127.974,bigroom
0.52,0.958,-2.671,0.474,0.169,0.164,0.256,127.907,bigroom
0.61,0.996,-3.261,0.0704,0.883,0.682,0.413,128.032,bigroom
0.631,0.939,-4.21,0.0363,0.747,0.955,0.452,127.992,bigroom
0.593,0.967,-3.791,0.0623,0.015,0.0712,0.571,127.997,bigroom
0.732,0.869,-3.523,0.0737,0.426,0.126,0.288,130.006,bigroom
0.623,0.8,-5.254,0.177,0.00233,0.076,0.277,127.999,bigroom
0.614,0.972,-3.927,0.088,0.0186,0.328,0.411,127.966,bigroom
0.498,0.871,-4.366,0.0553,0.0165,0.0789,0.0375,127.794,bigroom
0.683,0.951,-2.089,0.0416,0.436,0.245,0.288,127.939,bigroom
0.567,0.598,-9.925,0.0503,0.00114,0.0888,0.601,127.988,bigroom
0.602,0.965,-0.959,0.074,0.00202,0.0859,0.215,128.14,bigroom
0.481,0.915,-4.055,0.073,0.443,0.321,0.127,128.107,bigroom
0.66,0.97,-3.575,0.0528,0.847,0.44,0.059,130.025,bigroom
0.56,0.754,-2.125,0.0583,0.00484,0.242,0.354,126.045,bigroom
0.561,0.968,-1.792,0.0682,0.0975,0.568,0.0395,127.944,bigroom
0.589,0.973,-2.928,0.102,0.0161,0.156,0.21,128.032,bigroom
0.778,0.919,-2.866,0.0658,0.547,0.162,0.237,127.983,bigroom
0.567,0.992,-2.688,0.272,0.00646,0.217,0.0999,128.023,bigroom
0.775,0.732,-2.087,0.119,2.89e-05,0.05,0.51,128.03,bigroom
0.66,0.853,-3.456,0.12,0.0756,0.0382,0.507,128.007,bigroom
0.734,0.976,-1.608,0.111,0.815,0.708,0.34,127.982,bigroom
0.77,0.837,-3.978,0.0696,0.115,0.122,0.186,127.989,bigroom
0.675,0.819,-5.076,0.0523,3.74e-05,0.159,0.427,128.062,bigroom
0.566,0.86,-5.066,0.0438,0.000313,0.461,0.151,134.959,bigroom
0.496,0.983,-4.841,0.117,0.892,0.35,0.0756,131.987,bigroom
0.466,0.902,-3.537,0.0432,0.16,0.102,0.313,128.127,bigroom
0.64,0.984,-2.885,0.0697,0.28,0.431,0.186,128.018,bigroom
0.622,0.813,-7.66,0.0439,0.168,0.0794,0.0776,126.034,bigroom
0.497,0.933,-4.794,0.0394,0.65,0.25,0.0773,128.075,bigroom
0.576,0.948,-4.007,0.0496,1.26e-05,0.712,0.387,128.026,bigroom
0.661,0.938,-3.375,0.047,0.774,0.353,0.385,127.979,bigroom
0.586,0.951,-3.715,0.0387,0.225,0.319,0.16,128.03,bigroom
0.725,0.877,-4.09,0.0451,0.181,0.0594,0.411,127.992,bigroom
0.584,0.922,-2.828,0.173,0.671,0.123,0.0395,128.013,bigroom
0.567,0.952,-1.369,0.0451,0.00105,0.362,0.156,129.901,bigroom
0.884,0.929,-4.303,0.121,0.268,0.142,0.29,125.976,bigroom
0.783,0.927,-3.29,0.0766,0.00066,0.292,0.567,125.993,bigroom
0.622,0.987,-2.557,0.0924,0.534,0.151,0.136,127.998,bigroom
0.677,0.955,-5.21,0.0696,0.0188,0.222,0.144,128.009,bigroom
0.414,0.486,-6.431,0.0311,0.0,0.111,0.368,128.038,bigroom
0.668,0.94,-3.778,0.164,0.00444,0.515,0.299,128.041,bigroom
0.632,0.958,-3.704,0.403,5.12e-06,0.694,0.258,127.965,bigroom
0.598,0.917,-4.63,0.102,0.664,0.186,0.198,128.013,bigroom
0.733,0.821,-6.021,0.0991,0.367,0.0617,0.63,128.013,bigroom
0.66,0.978,-3.201,0.069,0.0381,0.0638,0.0575,130.064,bigroom
0.677,0.911,-3.593,0.0799,0.847,0.314,0.265,128.04,bigroom
0.817,0.952,-5.872,0.198,1.86e-05,0.167,0.368,128.084,bigroom
0.56,0.869,-4.587,0.0622,4.06e-06,0.304,0.177,134.934,bigroom
0.593,0.94,-4.179,0.0345,0.758,0.188,0.039,127.979,bigroom
0.647,0.938,-6.1,0.0632,0.00555,0.187,0.176,126.018,bigroom
0.676,0.885,-2.946,0.0658,0.861,0.0519,0.185,128.04,bigroom
0.643,0.997,-1.656,0.0483,0.672,0.659,0.555,128.004,bigroom
0.699,0.966,-3.103,0.0749,0.73,0.35,0.216,125.011,bigroom
0.628,0.98,-2.776,0.0766,0.0687,0.444,0.464,128.093,bigroom
0.735,0.997,-1.689,0.162,0.0784,0.21,0.281,128.016,bigroom
0.603,0.945,-2.299,0.0517,0.101,0.593,0.218,128.03,bigroom
0.634,0.856,-2.893,0.184,0.145,0.177,0.273,128.024,bigroom
0.61,0.982,-3.411,0.133,0.228,0.397,0.14,128.081,bigroom
0.515,0.744,-7.912,0.0506,1.01e-06,0.391,0.182,127.939,bigroom
0.681,0.921,-5.286,0.131,0.86,0.0788,0.114,128.001,bigroom
0.624,0.86,-4.87,0.0382,0.0195,0.787,0.0466,127.982,bigroom
0.633,0.933,-4.492,0.0691,0.321,0.132,0.256,127.992,bigroom
0.371,0.918,-3.399,0.0609,0.0256,0.164,0.294,129.96,bigroom
0.82,0.875,-3.711,0.0517,0.757,0.0567,0.0605,128.007,bigroom
0.638,0.984,-2.886,0.0475,0.251,0.436,0.203,128.017,bigroom
0.715,0.952,-2.833,0.0814,0.562,0.0676,0.631,128.0,bigroom
0.61,0.738,-5.975,0.0452,0.718,0.242,0.335,127.958,bigroom
0.884,0.83,-3.862,0.198,0.83,0.101,0.0399,128.015,bigroom
0.539,0.984,-4.675,0.289,0.197,0.124,0.179,128.037,bigroom
0.686,0.918,-2.751,0.0686,0.269,0.262,0.274,127.995,bigroom
0.549,0.86,-5.622,0.061,0.208,0.186,0.581,128.07,bigroom
0.639,0.907,-3.214,0.0837,0.00535,0.366,0.468,128.054,bigroom
0.622,0.971,-3.864,0.081,0.801,0.168,0.249,132.05,bigroom
0.526,0.688,-5.197,0.0376,0.0,0.582,0.159,128.13,bigroom
0.585,0.969,-3.342,0.0935,0.767,0.184,0.0661,128.025,bigroom
0.624,0.918,-2.448,0.0411,0.0451,0.0197,0.588,126.026,bigroom
0.699,0.839,-5.353,0.0481,0.655,0.0897,0.264,128.026,bigroom
0.702,0.818,-5.261,0.0936,0.215,0.0655,0.372,128.017,bigroom
0.758,0.946,-4.263,0.059,0.0664,0.0784,0.821,126.016,bigroom
0.573,0.905,-9.654,0.075,0.508,0.336,0.0892,128.01,bigroom
0.654,0.949,-4.323,0.0572,0.874,0.336,0.145,128.013,bigroom
0.63,0.946,-3.58,0.0798,5.32e-05,0.384,0.386,127.987,bigroom
0.747,0.992,-3.027,0.221,0.873,0.341,0.292,127.996,bigroom
0.664,0.984,-2.332,0.0702,0.482,0.654,0.245,128.01,bigroom
0.677,0.866,-6.403,0.0392,0.662,0.412,0.0386,128.005,bigroom
0.614,0.922,-3.257,0.23,0.00664,0.197,0.615,126.025,bigroom
0.323,0.956,-3.971,0.0372,0.533,0.123,0.0467,133.605,bigroom
0.652,0.822,-4.579,0.0415,0.103,0.0635,0.101,127.996,bigroom
0.757,0.668,-2.485,0.0479,0.0987,0.123,0.332,126.019,bigroom
0.599,0.941,-3.818,0.0378,0.00915,0.59,0.233,129.993,bigroom
0.456,0.905,-1.405,0.0737,0.899,0.0954,0.084,128.078,bigroom
0.67,0.952,-4.067,0.0586,0.744,0.12,0.15,127.943,bigroom
0.428,0.886,-3.908,0.208,0.779,0.272,0.108,132.176,bigroom
0.481,0.921,-4.482,0.0653,0.00681,0.0741,0.159,129.978,bigroom
0.577,0.833,-4.395,0.0545,0.157,0.123,0.22,128.011,bigroom
0.59,0.887,-3.983,0.0586,0.506,0.136,0.296,127.956,bigroom
0.72,0.84,-4.026,0.0544,0.289,0.331,0.46,128.033,bigroom
0.652,0.99,-1.887,0.111,0.328,0.0626,0.207,127.97,bigroom
0.681,0.849,-7.922,0.0467,0.691,0.156,0.0384,128.084,bigroom
0.565,0.928,-3.16,0.0576,0.81,0.136,0.138,129.944,bigroom
0.541,0.827,-5.681,0.0879,0.000117,0.215,0.28,127.951,bigroom
0.523,0.957,-3.912,0.107,0.705,0.138,0.0814,131.978,bigroom
0.571,0.952,-5.269,0.0513,0.432,0.0629,0.0649,128.024,bigroom
0.662,0.876,-4.858,0.057,0.707,0.659,0.36,127.983,bigroom
0.731,0.783,-4.364,0.257,0.168,0.392,0.412,128.075,bigroom
0.629,0.964,-2.062,0.164,0.747,0.0685,0.223,129.987,bigroom
0.678,0.986,-2.444,0.119,0.252,0.0985,0.262,128.01,bigroom
0.589,0.899,-5.351,0.044,0.0336,0.0724,0.299,128.005,bigroom
0.655,0.934,-2.8,0.129,0.281,0.093,0.411,128.048,bigroom
0.641,0.923,-3.385,0.0689,0.826,0.281,0.308,128.038,bigroom
0.821,0.911,-3.448,0.107,0.293,0.0403,0.59,128.003,bigroom
0.648,0.805,-4.046,0.0596,0.575,0.0588,0.379,128.049,bigroom
0.384,0.886,-6.349,0.0591,0.0561,0.0721,0.122,127.993,bigroom
0.517,0.88,-2.627,0.0637,1.3e-05,0.519,0.253,128.007,bigroom
0.56,0.845,-2.66,0.185,0.00162,0.394,0.221,128.059,bigroom
0.814,0.813,-6.344,0.147,0.893,0.371,0.223,128.012,bigroom
0.726,0.967,-3.166,0.0433,0.611,0.0658,0.28,128.004,bigroom
0.646,0.943,-2.336,0.103,0.0775,0.091,0.233,129.997,bigroom
0.486,0.898,-2.461,0.142,6.43e-06,0.101,0.352,127.818,bigroom
0.551,0.926,-4.615,0.062,0.314,0.475,0.17,129.948,bigroom
0.587,0.962,-2.369,0.143,0.845,0.105,0.0363,128.033,bigroom
0.634,0.99,-3.035,0.0714,0.785,0.0834,0.573,127.983,bigroom
0.674,0.942,-2.606,0.0375,0.00672,0.0739,0.0693,127.968,bigroom
0.667,0.993,-2.304,0.367,3.16e-05,0.184,0.13,127.968,bigroom
0.614,0.972,-3.927,0.088,0.0186,0.328,0.411,127.966,bigroom
0.636,0.826,-2.691,0.0382,0.0533,0.0785,0.0353,126.024,bigroom
0.61,0.903,-4.652,0.0458,1.96e-05,0.788,0.205,128.0,bigroom
0.688,0.758,-7.973,0.0565,0.335,0.132,0.0397,127.945,bigroom
0.711,0.881,-5.592,0.129,0.217,0.06,0.441,128.004,bigroom
0.785,0.892,-5.081,0.0849,0.000349,0.0621,0.47,128.015,bigroom
0.461,0.975,-3.245,0.174,0.562,0.366,0.0784,129.978,bigroom
0.551,0.816,-6.559,0.0415,0.00131,0.278,0.298,129.921,bigroom
0.671,0.848,-3.202,0.0779,0.000198,0.122,0.292,125.941,bigroom
0.706,0.912,-4.44,0.0565,0.0,0.232,0.925,128.004,bigroom
0.804,0.882,-4.741,0.0678,0.264,0.124,0.137,128.013,bigroom
0.66,0.992,-3.562,0.0883,0.09,0.17,0.0396,130.003,bigroom
0.621,0.988,-3.055,0.0697,0.802,0.0313,0.281,128.016,bigroom
0.627,0.871,-6.307,0.0618,0.00501,0.462,0.222,128.05,bigroom
0.567,0.813,-6.652,0.0464,0.814,0.103,0.0684,128.139,bigroom
0.747,0.882,-3.317,0.0543,0.218,0.351,0.308,128.095,bigroom
0.512,0.915,-5.377,0.136,0.0164,0.523,0.288,130.05,bigroom
0.486,0.906,-4.634,0.055,0.000544,0.253,0.118,130.095,bigroom
0.574,0.903,-4.938,0.0638,0.000503,0.123,0.191,127.955,bigroom
0.621,0.98,-2.825,0.0692,0.199,0.225,0.0375,127.989,bigroom
0.625,0.988,-3.109,0.0564,0.12,0.0697,0.514,128.001,bigroom
0.374,0.914,-3.76,0.191,0.00158,0.815,0.318,128.152,bigroom
0.378,0.926,-4.385,0.0679,0.787,0.0827,0.0342,130.165,bigroom
0.666,0.894,-4.422,0.0511,0.721,0.169,0.0424,129.993,bigroom
0.787,0.858,-0.342,0.0337,0.81,0.106,0.33,128.005,bigroom
0.603,0.925,-5.249,0.057,0.14,0.758,0.244,127.958,bigroom
0.715,0.902,-3.664,0.185,0.0,0.0972,0.441,128.037,bigroom
0.586,0.896,-4.132,0.372,0.836,0.121,0.103,125.744,bigroom
0.651,0.958,-4.512,0.0473,0.122,0.141,0.112,127.984,bigroom
0.715,0.942,-2.889,0.107,0.000461,0.0581,0.818,130.019,bigroom
0.79,0.969,-1.86,0.212,0.3,0.382,0.492,128.046,bigroom
0.598,0.967,-1.7,0.0483,0.826,0.0765,0.477,130.006,bigroom
0.689,0.951,-3.665,0.108,0.736,0.194,0.683,127.991,bigroom
0.713,0.954,-3.745,0.137,0.453,0.306,0.285,128.001,bigroom
0.604,0.993,-2.934,0.0904,0.0731,0.28,0.169,130.026,bigroom
0.515,0.89,-5.079,0.0667,3.18e-05,0.0822,0.445,129.966,bigroom
0.513,0.882,-7.112,0.05,0.287,0.183,0.221,128.014,bigroom
0.651,0.95,-3.557,0.0658,0.834,0.318,0.281,127.996,bigroom
0.785,0.886,-4.407,0.0706,0.568,0.0839,0.448,126.057,bigroom
0.411,0.862,-5.659,0.0396,0.794,0.0521,0.0997,134.789,bigroom
0.703,0.859,-5.377,0.0817,1.25e-06,0.371,0.394,127.997,bigroom
0.576,0.936,-3.576,0.0758,0.824,0.0639,0.491,127.99,bigroom
0.682,0.932,-2.277,0.0726,0.653,0.373,0.231,128.06,bigroom
0.65,0.88,-2.864,0.0555,0.415,0.324,0.457,128.023,bigroom
0.591,0.931,-2.867,0.0967,0.000216,0.153,0.17,129.975,bigroom
0.468,0.936,-4.406,0.18,0.356,0.153,0.367,127.865,bigroom
0.567,0.772,-4.261,0.058,3.25e-05,0.254,0.11,128.074,bigroom
0.613,0.923,-5.131,0.0619,0.874,0.0576,0.114,128.016,bigroom
0.715,0.952,-2.833,0.0814,0.562,0.0676,0.631,128.0,bigroom
0.633,0.863,-5.983,0.0567,0.826,0.249,0.237,130.013,bigroom
0.654,0.965,-4.234,0.0443,0.381,0.172,0.167,127.94,bigroom
0.651,0.839,-5.858,0.0349,0.00886,0.316,0.0532,130.11,bigroom
0.615,0.95,-3.159,0.0914,0.00137,0.0933,0.341,127.943,bigroom
0.362,0.789,-3.606,0.0884,0.000349,0.0708,0.0479,128.014,bigroom
0.812,0.9,-1.401,0.225,0.000358,0.0848,0.836,128.028,bigroom
0.643,0.907,-3.345,0.0448,0.00458,0.121,0.239,128.058,bigroom
0.636,0.828,-4.892,0.0368,0.739,0.0452,0.0464,128.044,bigroom
0.527,0.973,-3.326,0.0853,0.543,0.222,0.419,128.041,bigroom
0.748,0.973,-2.557,0.104,0.0301,0.325,0.672,128.059,bigroom
0.679,0.906,-3.417,0.0564,0.15,0.126,0.346,128.012,bigroom
0.634,0.927,-3.282,0.136,0.687,0.0864,0.35,128.016,bigroom
0.666,0.894,-4.422,0.0511,0.721,0.169,0.0424,129.993,bigroom
0.694,0.916,-3.309,0.196,0.0316,0.126,0.21,127.994,bigroom
0.575,0.985,-3.493,0.0747,0.155,0.0471,0.0762,129.956,bigroom
0.691,0.96,-3.341,0.0805,0.0146,0.847,0.286,128.038,bigroom
0.601,0.939,-3.191,0.115,0.000611,0.53,0.336,127.875,bigroom
0.49,0.907,-4.063,0.108,0.0,0.116,0.21,132.057,bigroom
0.739,0.954,-4.708,0.107,0.0624,0.106,0.116,126.004,bigroom
0.568,0.934,-4.975,0.0317,0.786,0.366,0.0853,128.031,bigroom
0.827,0.918,-6.748,0.171,0.0411,0.177,0.332,127.97,bigroom
0.638,0.964,-5.591,0.116,0.679,0.316,0.0562,128.076,bigroom
0.673,0.862,-7.102,0.0887,0.794,0.0442,0.285,127.983,bigroom
0.466,0.936,-4.405,0.185,0.356,0.154,0.37,127.863,bigroom
0.654,0.977,-3.007,0.112,0.121,0.144,0.416,128.006,bigroom
0.709,0.996,-2.725,0.044,0.775,0.0842,0.644,127.989,bigroom
0.767,0.852,-3.304,0.132,5.94e-05,0.137,0.429,133.031,bigroom
0.582,0.979,-2.492,0.0714,0.00152,0.339,0.196,128.01,bigroom
0.589,0.813,-5.617,0.0493,0.317,0.23,0.18,129.968,bigroom
0.676,0.949,-4.5,0.0966,0.195,0.13,0.285,128.089,bigroom
0.667,0.751,-5.3,0.0494,4.78e-05,0.374,0.179,128.011,bigroom
0.589,0.869,-8.126,0.0486,0.517,0.173,0.191,127.921,bigroom
0.562,0.95,-5.651,0.0521,0.75,0.114,0.432,127.949,bigroom
0.705,0.949,-3.575,0.0454,0.6,0.27,0.274,128.014,bigroom
0.628,0.962,-5.873,0.0789,0.859,0.87,0.121,128.035,bigroom
0.519,0.731,-5.009,0.0504,1.33e-05,0.784,0.301,128.066,bigroom
0.946,0.439,-12.2,0.191,0.871,0.0909,0.291,127.018,bigroom
0.66,0.95,-1.452,0.0579,0.166,0.0891,0.383,127.99,bigroom
0.267,0.969,-5.697,0.0472,0.225,0.324,0.0339,130.153,bigroom
0.883,0.817,-5.414,0.235,0.00449,0.11,0.595,128.078,bigroom
0.718,0.977,-3.09,0.125,0.435,0.0932,0.311,128.001,bigroom
0.658,0.412,-16.277,0.0404,0.728,0.29,0.0384,130.031,bigroom
0.535,0.988,-2.708,0.0458,0.598,0.0944,0.195,130.007,bigroom
0.461,0.975,-3.245,0.174,0.562,0.366,0.0784,129.978,bigroom
0.343,0.84,-4.368,0.0403,0.449,0.0769,0.213,127.997,bigroom
0.692,0.932,-2.305,0.0423,0.209,0.0979,0.188,128.037,bigroom
0.502,0.979,-3.741,0.048,0.506,0.34,0.0351,128.045,bigroom
0.643,0.817,-3.506,0.0472,0.00239,0.126,0.381,128.119,bigroom
0.448,0.856,-3.162,0.0537,2e-05,0.2,0.511,127.977,bigroom
0.755,0.889,-2.587,0.0627,0.863,0.047,0.186,127.999,bigroom
0.649,0.97,-1.664,0.0837,0.343,0.119,0.328,127.992,bigroom
0.414,0.765,-3.578,0.0479,0.0,0.438,0.0398,130.105,bigroom
0.574,0.823,-7.23,0.0394,0.178,0.442,0.0736,127.981,bigroom
0.627,0.987,-2.625,0.0823,0.549,0.239,0.159,128.01,bigroom
0.507,0.861,-3.302,0.0938,0.00101,0.643,0.238,127.964,bigroom
0.711,0.958,-3.47,0.0443,0.792,0.168,0.231,127.997,bigroom
0.671,0.98,-5.05,0.0448,0.597,0.127,0.0938,125.971,bigroom
0.662,0.942,-1.455,0.0414,0.926,0.231,0.0368,128.029,bigroom
0.558,0.973,-3.786,0.0442,0.813,0.226,0.752,128.004,bigroom
0.654,0.954,-1.744,0.312,0.435,0.158,0.133,127.986,bigroom
0.834,0.921,-5.7,0.107,0.611,0.0578,0.195,130.001,bigroom
0.721,0.811,-5.316,0.0487,0.0095,0.0854,0.0861,127.997,bigroom
0.572,0.969,-4.323,0.121,0.206,0.358,0.255,132.011,bigroom
0.763,0.793,-2.861,0.0796,0.812,0.0431,0.365,128.019,bigroom
0.468,0.918,-5.163,0.0569,0.0453,0.593,0.279,127.899,bigroom
0.431,0.41,-9.9,0.0375,0.000561,0.649,0.127,130.34,bigroom
0.506,0.973,-3.355,0.0706,0.00809,0.139,0.131,127.961,bigroom
0.684,0.988,-3.072,0.289,0.799,0.308,0.265,127.987,bigroom
0.698,0.916,-2.914,0.0699,0.0041,0.11,0.325,129.989,bigroom
0.741,0.918,-3.166,0.0661,0.485,0.102,0.234,130.014,bigroom
0.65,0.912,-4.588,0.0406,0.8,0.293,0.191,129.999,bigroom
0.587,0.974,-3.995,0.129,0.0634,0.644,0.289,128.036,bigroom
0.604,0.966,-2.378,0.073,0.331,0.11,0.234,127.981,bigroom
0.68,0.867,-5.128,0.0437,0.0423,0.0734,0.286,126.078,bigroom
0.562,0.851,-6.946,0.0331,0.851,0.1,0.368,128.019,bigroom
0.655,0.924,-1.827,0.0902,0.829,0.281,0.101,127.966,bigroom
0.543,0.764,-6.422,0.0478,0.00168,0.756,0.158,131.995,bigroom
0.638,0.755,-6.678,0.11,0.0101,0.211,0.256,127.005,bigroom
0.637,0.906,-5.379,0.0426,0.766,0.135,0.351,128.002,bigroom
