,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,title
741,0.572,0.915,5,-4.451,0,0.0625,0.0111,0.0,0.339,0.678,123.919,audio_features,3eLdNmnRWr9gIyBcqTSSti,spotify:track:3eLdNmnRWr9gIyBcqTSSti,https://api.spotify.com/v1/tracks/3eLdNmnRWr9gIyBcqTSSti,https://api.spotify.com/v1/audio-analysis/3eLdNmnRWr9gIyBcqTSSti,164516,4,progressivehouse,SOS - Laidback Luke Tribute Remix / Radio Edit
742,0.562,0.823,11,-5.471,1,0.0644,0.00212,0.0,0.136,0.365,128.144,audio_features,3YsVbGQbqghjqr4QRPPPUl,spotify:track:3YsVbGQbqghjqr4QRPPPUl,https://api.spotify.com/v1/tracks/3YsVbGQbqghjqr4QRPPPUl,https://api.spotify.com/v1/audio-analysis/3YsVbGQbqghjqr4QRPPPUl,199392,4,progressivehouse,Souls (feat. M.BRONX)
743,0.588,0.936,11,-4.664,1,0.0491,0.00097,7.61e-05,0.152,0.582,127.959,audio_features,5q9WdxTGGk7lXNJap6udJ0,spotify:track:5q9WdxTGGk7lXNJap6udJ0,https://api.spotify.com/v1/tracks/5q9WdxTGGk7lXNJap6udJ0,https://api.spotify.com/v1/audio-analysis/5q9WdxTGGk7lXNJap6udJ0,322654,4,progressivehouse,Souls - Thomas Gold Remix
744,0.546,0.772,5,-5.311,0,0.0477,0.306,0.0,0.0733,0.251,127.942,audio_features,7irLpZrGgJOK0XNGoUKaXD,spotify:track:7irLpZrGgJOK0XNGoUKaXD,https://api.spotify.com/v1/tracks/7irLpZrGgJOK0XNGoUKaXD,https://api.spotify.com/v1/audio-analysis/7irLpZrGgJOK0XNGoUKaXD,191250,4,progressivehouse,Otherside
745,0.538,0.884,6,-2.804,1,0.065,0.0307,0.0,0.346,0.174,127.983,audio_features,1QKJmEB7jQkT3fJVZK4lX6,spotify:track:1QKJmEB7jQkT3fJVZK4lX6,https://api.spotify.com/v1/tracks/1QKJmEB7jQkT3fJVZK4lX6,https://api.spotify.com/v1/audio-analysis/1QKJmEB7jQkT3fJVZK4lX6,206719,4,progressivehouse,I'll Be Waiting
746,0.727,0.828,4,-3.459,1,0.0572,0.00982,0.0,0.0591,0.393,127.963,audio_features,1enrwS1KqqBZAaoExK8tLp,spotify:track:1enrwS1KqqBZAaoExK8tLp,https://api.spotify.com/v1/tracks/1enrwS1KqqBZAaoExK8tLp,https://api.spotify.com/v1/audio-analysis/1enrwS1KqqBZAaoExK8tLp,264375,4,progressivehouse,Soundwave - Extended Mix
747,0.501,0.887,1,-3.941,0,0.0424,0.0303,2.64e-05,0.114,0.336,123.052,audio_features,4GQVsXO7jkxg43UmAd1Tbb,spotify:track:4GQVsXO7jkxg43UmAd1Tbb,https://api.spotify.com/v1/tracks/4GQVsXO7jkxg43UmAd1Tbb,https://api.spotify.com/v1/audio-analysis/4GQVsXO7jkxg43UmAd1Tbb,201951,4,progressivehouse,South Beach
748,0.647,0.893,2,-5.632,1,0.104,0.000951,0.28,0.167,0.0804,130.014,audio_features,3mgagtRFKr4rK9260z9Z6u,spotify:track:3mgagtRFKr4rK9260z9Z6u,https://api.spotify.com/v1/tracks/3mgagtRFKr4rK9260z9Z6u,https://api.spotify.com/v1/audio-analysis/3mgagtRFKr4rK9260z9Z6u,258461,4,progressivehouse,Speakah Wreckah
749,0.575,0.847,11,-4.687,0,0.0298,0.0138,0.00904,0.201,0.641,129.004,audio_features,6ZnVDTG0j7uod6iEwf5nF8,spotify:track:6ZnVDTG0j7uod6iEwf5nF8,https://api.spotify.com/v1/tracks/6ZnVDTG0j7uod6iEwf5nF8,https://api.spotify.com/v1/audio-analysis/6ZnVDTG0j7uod6iEwf5nF8,245814,4,progressivehouse,Until the End (feat. Joe Gil)
750,0.574,0.847,11,-4.687,0,0.0298,0.0138,0.00904,0.201,0.641,129.005,audio_features,5NNbi8bS8AJo8dXJn3BVG7,spotify:track:5NNbi8bS8AJo8dXJn3BVG7,https://api.spotify.com/v1/tracks/5NNbi8bS8AJo8dXJn3BVG7,https://api.spotify.com/v1/audio-analysis/5NNbi8bS8AJo8dXJn3BVG7,245814,4,progressivehouse,Until The End
751,0.517,0.828,8,-5.648,0,0.0482,9.69e-05,0.841,0.411,0.0605,128.077,audio_features,3lBoISh2FvtpdQt1lsU9nN,spotify:track:3lBoISh2FvtpdQt1lsU9nN,https://api.spotify.com/v1/tracks/3lBoISh2FvtpdQt1lsU9nN,https://api.spotify.com/v1/audio-analysis/3lBoISh2FvtpdQt1lsU9nN,195005,4,progressivehouse,Spotless
752,0.654,0.77,5,-4.732,0,0.0303,0.0157,0.29,0.718,0.117,128.042,audio_features,7BTJXlBdDprFyjS9lHSh98,spotify:track:7BTJXlBdDprFyjS9lHSh98,https://api.spotify.com/v1/tracks/7BTJXlBdDprFyjS9lHSh98,https://api.spotify.com/v1/audio-analysis/7BTJXlBdDprFyjS9lHSh98,203906,4,progressivehouse,Stardust
753,0.621,0.685,7,-4.787,0,0.0565,0.0482,0.87,0.559,0.398,129.951,audio_features,2ayFvkO2Nq2lkfiKXDB08h,spotify:track:2ayFvkO2Nq2lkfiKXDB08h,https://api.spotify.com/v1/tracks/2ayFvkO2Nq2lkfiKXDB08h,https://api.spotify.com/v1/audio-analysis/2ayFvkO2Nq2lkfiKXDB08h,154442,4,progressivehouse,Starflight
754,0.657,0.911,1,-6.109,1,0.0631,0.0149,0.208,0.11,0.201,128.011,audio_features,7ksPvLY8VTHjUy0DCbJpTO,spotify:track:7ksPvLY8VTHjUy0DCbJpTO,https://api.spotify.com/v1/tracks/7ksPvLY8VTHjUy0DCbJpTO,https://api.spotify.com/v1/audio-analysis/7ksPvLY8VTHjUy0DCbJpTO,382839,4,progressivehouse,Starlight (Could You Be Mine) - Otto Knows Remix
755,0.568,0.864,0,-4.587,1,0.0378,0.00415,0.539,0.172,0.0941,127.97,audio_features,5QEQC4pOpeHmAlC4crUe1W,spotify:track:5QEQC4pOpeHmAlC4crUe1W,https://api.spotify.com/v1/tracks/5QEQC4pOpeHmAlC4crUe1W,https://api.spotify.com/v1/audio-analysis/5QEQC4pOpeHmAlC4crUe1W,375000,4,progressivehouse,Stars
756,0.62,0.887,4,-2.464,0,0.0444,0.105,0.000916,0.322,0.308,128.102,audio_features,3WTLVD5jaRA2y21m9gYKjZ,spotify:track:3WTLVD5jaRA2y21m9gYKjZ,https://api.spotify.com/v1/tracks/3WTLVD5jaRA2y21m9gYKjZ,https://api.spotify.com/v1/audio-analysis/3WTLVD5jaRA2y21m9gYKjZ,187505,4,progressivehouse,Stars (feat. Katt Niall) - Radio Edit
757,0.497,0.885,6,-6.906,0,0.051,0.0193,0.743,0.653,0.406,126.041,audio_features,5f0gzfZxtUrdSZSlAt0p1O,spotify:track:5f0gzfZxtUrdSZSlAt0p1O,https://api.spotify.com/v1/tracks/5f0gzfZxtUrdSZSlAt0p1O,https://api.spotify.com/v1/audio-analysis/5f0gzfZxtUrdSZSlAt0p1O,203000,4,progressivehouse,Flares
758,0.641,0.653,0,-3.876,0,0.0491,0.0229,1.83e-06,0.191,0.419,127.967,audio_features,6nG8vDsIywhszjQeFvdTtW,spotify:track:6nG8vDsIywhszjQeFvdTtW,https://api.spotify.com/v1/tracks/6nG8vDsIywhszjQeFvdTtW,https://api.spotify.com/v1/audio-analysis/6nG8vDsIywhszjQeFvdTtW,322769,4,progressivehouse,Stay (feat. Dia Frampton) - Frank Pole Remix
759,0.548,0.714,2,-5.813,1,0.046,0.279,0.0,0.33,0.324,128.023,audio_features,5v3YiJw4T6YCAsc4eDAj9Q,spotify:track:5v3YiJw4T6YCAsc4eDAj9Q,https://api.spotify.com/v1/tracks/5v3YiJw4T6YCAsc4eDAj9Q,https://api.spotify.com/v1/audio-analysis/5v3YiJw4T6YCAsc4eDAj9Q,202031,4,progressivehouse,Stay Until The Sunrise
760,0.471,0.669,8,-6.115,1,0.0602,0.02,7.7e-05,0.301,0.248,127.983,audio_features,6xe6zTzAg4XRI9xJoq89cP,spotify:track:6xe6zTzAg4XRI9xJoq89cP,https://api.spotify.com/v1/tracks/6xe6zTzAg4XRI9xJoq89cP,https://api.spotify.com/v1/audio-analysis/6xe6zTzAg4XRI9xJoq89cP,195000,4,progressivehouse,Steal The Moon
761,0.549,0.887,1,-3.318,1,0.148,0.0585,0.0,0.2,0.345,128.11,audio_features,6Ur86AZppzEfQyRBQNXtnE,spotify:track:6Ur86AZppzEfQyRBQNXtnE,https://api.spotify.com/v1/tracks/6Ur86AZppzEfQyRBQNXtnE,https://api.spotify.com/v1/audio-analysis/6Ur86AZppzEfQyRBQNXtnE,173333,4,progressivehouse,Still Think Of You
762,0.576,0.813,7,-3.487,0,0.0436,0.114,1.95e-05,0.0947,0.196,127.946,audio_features,1DPFFUHKWPkwAQOMmZlCeD,spotify:track:1DPFFUHKWPkwAQOMmZlCeD,https://api.spotify.com/v1/tracks/1DPFFUHKWPkwAQOMmZlCeD,https://api.spotify.com/v1/audio-analysis/1DPFFUHKWPkwAQOMmZlCeD,200190,4,progressivehouse,Stranger
763,0.656,0.662,8,-9.345,0,0.0307,8.12e-05,0.886,0.104,0.0712,128.022,audio_features,0DIekYoiwwr1kkTUGmQlSL,spotify:track:0DIekYoiwwr1kkTUGmQlSL,https://api.spotify.com/v1/tracks/0DIekYoiwwr1kkTUGmQlSL,https://api.spotify.com/v1/audio-analysis/0DIekYoiwwr1kkTUGmQlSL,212067,4,progressivehouse,Strobe - Radio Edit
764,0.448,0.856,5,-3.162,0,0.0537,0.0211,2e-05,0.2,0.511,127.977,audio_features,5cImOblhS97lw6MvbPupUu,spotify:track:5cImOblhS97lw6MvbPupUu,https://api.spotify.com/v1/tracks/5cImOblhS97lw6MvbPupUu,https://api.spotify.com/v1/audio-analysis/5cImOblhS97lw6MvbPupUu,169102,4,progressivehouse,Strong
765,0.59,0.738,0,-4.806,0,0.0448,0.018,0.00022,0.316,0.116,128.027,audio_features,6fDcuibeZfxiIx6B4J49Ob,spotify:track:6fDcuibeZfxiIx6B4J49Ob,https://api.spotify.com/v1/tracks/6fDcuibeZfxiIx6B4J49Ob,https://api.spotify.com/v1/audio-analysis/6fDcuibeZfxiIx6B4J49Ob,190796,4,progressivehouse,S.T.S.
766,0.46,0.883,1,-3.932,0,0.0773,0.00019,0.00863,0.258,0.19,128.048,audio_features,4X3uLQgPuhmRUh9PlN7jDM,spotify:track:4X3uLQgPuhmRUh9PlN7jDM,https://api.spotify.com/v1/tracks/4X3uLQgPuhmRUh9PlN7jDM,https://api.spotify.com/v1/audio-analysis/4X3uLQgPuhmRUh9PlN7jDM,166895,4,progressivehouse,Suicide
767,0.619,0.721,7,-7.403,1,0.0853,0.02,0.0,0.145,0.257,128.056,audio_features,4TY91UptTQ9h4hXz1sY6jY,spotify:track:4TY91UptTQ9h4hXz1sY6jY,https://api.spotify.com/v1/tracks/4TY91UptTQ9h4hXz1sY6jY,https://api.spotify.com/v1/audio-analysis/4TY91UptTQ9h4hXz1sY6jY,184752,4,progressivehouse,Summer
768,0.656,0.823,1,-3.123,0,0.0459,0.000907,2.08e-05,0.118,0.426,128.017,audio_features,0kBIqsqCZqEY6FMbisKPeM,spotify:track:0kBIqsqCZqEY6FMbisKPeM,https://api.spotify.com/v1/tracks/0kBIqsqCZqEY6FMbisKPeM,https://api.spotify.com/v1/audio-analysis/0kBIqsqCZqEY6FMbisKPeM,303281,4,progressivehouse,Summer Ashes - Original
769,0.622,0.939,8,-4.346,0,0.0596,0.00107,0.841,0.0383,0.192,124.997,audio_features,0jTmYCh7pV5MhjuuBxety2,spotify:track:0jTmYCh7pV5MhjuuBxety2,https://api.spotify.com/v1/tracks/0jTmYCh7pV5MhjuuBxety2,https://api.spotify.com/v1/audio-analysis/0jTmYCh7pV5MhjuuBxety2,355240,4,progressivehouse,Summer Breeze - Original Mix
770,0.69,0.78,5,-4.446,0,0.0594,0.00733,0.00183,0.0729,0.238,126.07,audio_features,55nMnifaQWKe3f9cbwOXwx,spotify:track:55nMnifaQWKe3f9cbwOXwx,https://api.spotify.com/v1/tracks/55nMnifaQWKe3f9cbwOXwx,https://api.spotify.com/v1/audio-analysis/55nMnifaQWKe3f9cbwOXwx,255238,4,progressivehouse,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Tiësto Remix
771,0.69,0.78,5,-4.446,0,0.0594,0.00733,0.00183,0.0729,0.238,126.07,audio_features,1sI9LpIHEEzQwSVnp8oyfD,spotify:track:1sI9LpIHEEzQwSVnp8oyfD,https://api.spotify.com/v1/tracks/1sI9LpIHEEzQwSVnp8oyfD,https://api.spotify.com/v1/audio-analysis/1sI9LpIHEEzQwSVnp8oyfD,255238,4,progressivehouse,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Tiësto Remix
772,0.516,0.758,2,-4.018,0,0.0562,0.00138,8.3e-05,0.647,0.265,128.069,audio_features,4claeSrjiPe7GAFgzyy2gY,spotify:track:4claeSrjiPe7GAFgzyy2gY,https://api.spotify.com/v1/tracks/4claeSrjiPe7GAFgzyy2gY,https://api.spotify.com/v1/audio-analysis/4claeSrjiPe7GAFgzyy2gY,219380,4,progressivehouse,Falling
773,0.556,0.834,0,-2.905,1,0.041,0.0362,0.0,0.132,0.214,128.02,audio_features,2eKfEhlfjzdzujU1YjlFqa,spotify:track:2eKfEhlfjzdzujU1YjlFqa,https://api.spotify.com/v1/tracks/2eKfEhlfjzdzujU1YjlFqa,https://api.spotify.com/v1/audio-analysis/2eKfEhlfjzdzujU1YjlFqa,258750,4,progressivehouse,Summer of Love - Radio Edit
774,0.62,0.753,4,-7.511,0,0.0665,0.0013,0.000421,0.362,0.0804,129.983,audio_features,242D4gArhDykTJodk93EP1,spotify:track:242D4gArhDykTJodk93EP1,https://api.spotify.com/v1/tracks/242D4gArhDykTJodk93EP1,https://api.spotify.com/v1/audio-analysis/242D4gArhDykTJodk93EP1,205349,4,progressivehouse,Summer Of Love - Hardwell Remix
775,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,audio_features,6PUIzlqotEmPuBfjbwYWOB,spotify:track:6PUIzlqotEmPuBfjbwYWOB,https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB,214912,4,progressivehouse,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix
776,0.617,0.871,7,-6.117,1,0.0736,0.00158,0.000761,0.266,0.0868,125.983,audio_features,5g8GL92VuI2m6813owJPeU,spotify:track:5g8GL92VuI2m6813owJPeU,https://api.spotify.com/v1/tracks/5g8GL92VuI2m6813owJPeU,https://api.spotify.com/v1/audio-analysis/5g8GL92VuI2m6813owJPeU,351033,4,progressivehouse,Sun in Your Eyes
777,0.637,0.763,1,-5.298,0,0.0536,0.00656,1.9e-06,0.099,0.572,127.965,audio_features,6sF1olkhtHf8Wqsfx5hlhR,spotify:track:6sF1olkhtHf8Wqsfx5hlhR,https://api.spotify.com/v1/tracks/6sF1olkhtHf8Wqsfx5hlhR,https://api.spotify.com/v1/audio-analysis/6sF1olkhtHf8Wqsfx5hlhR,257109,4,progressivehouse,Sunlight (feat. Years and Years) - Elephante Remix
778,0.428,0.695,0,-4.63,1,0.0437,0.0336,4.12e-06,0.117,0.214,128.111,audio_features,7vLIj2GVAeYrohv8p0JjF0,spotify:track:7vLIj2GVAeYrohv8p0JjF0,https://api.spotify.com/v1/tracks/7vLIj2GVAeYrohv8p0JjF0,https://api.spotify.com/v1/audio-analysis/7vLIj2GVAeYrohv8p0JjF0,198224,4,progressivehouse,Sunrise
779,0.627,0.668,1,-4.71,0,0.0453,0.0249,1.07e-06,0.37,0.123,127.995,audio_features,2DNWrcdxiWqM78h1HfdiUa,spotify:track:2DNWrcdxiWqM78h1HfdiUa,https://api.spotify.com/v1/tracks/2DNWrcdxiWqM78h1HfdiUa,https://api.spotify.com/v1/audio-analysis/2DNWrcdxiWqM78h1HfdiUa,172553,4,progressivehouse,Sunrise
780,0.34,0.923,0,-3.864,0,0.131,0.00814,0.000829,0.385,0.13,127.789,audio_features,2d0UsAbvuAiCyR4oV6fiOq,spotify:track:2d0UsAbvuAiCyR4oV6fiOq,https://api.spotify.com/v1/tracks/2d0UsAbvuAiCyR4oV6fiOq,https://api.spotify.com/v1/audio-analysis/2d0UsAbvuAiCyR4oV6fiOq,245784,4,progressivehouse,Supersonic (feat. Christian Burns)
781,0.542,0.894,1,-2.879,1,0.0676,0.0236,0.0,0.132,0.296,127.947,audio_features,3rwdcyPQ37SSsf1loOpux9,spotify:track:3rwdcyPQ37SSsf1loOpux9,https://api.spotify.com/v1/tracks/3rwdcyPQ37SSsf1loOpux9,https://api.spotify.com/v1/audio-analysis/3rwdcyPQ37SSsf1loOpux9,208133,4,progressivehouse,Surrender
782,0.626,0.851,1,-3.185,1,0.0654,0.00255,0.0345,0.0797,0.509,128.016,audio_features,57zWGRtLYllDjlyIpCEedK,spotify:track:57zWGRtLYllDjlyIpCEedK,https://api.spotify.com/v1/tracks/57zWGRtLYllDjlyIpCEedK,https://api.spotify.com/v1/audio-analysis/57zWGRtLYllDjlyIpCEedK,300484,4,progressivehouse,Surrender - Pierce Fulton Remix
783,0.644,0.97,1,-2.57,1,0.0824,0.00424,0.0768,0.0531,0.566,127.999,audio_features,2mL8aOkUv1MxFXVjkJbW8M,spotify:track:2mL8aOkUv1MxFXVjkJbW8M,https://api.spotify.com/v1/tracks/2mL8aOkUv1MxFXVjkJbW8M,https://api.spotify.com/v1/audio-analysis/2mL8aOkUv1MxFXVjkJbW8M,336788,4,progressivehouse,Surrender - Stadiumx Remix
784,0.588,0.894,1,-2.914,1,0.0837,0.0323,7.57e-06,0.218,0.451,128.024,audio_features,2X3BAfTFSgMsWCOwG2T380,spotify:track:2X3BAfTFSgMsWCOwG2T380,https://api.spotify.com/v1/tracks/2X3BAfTFSgMsWCOwG2T380,https://api.spotify.com/v1/audio-analysis/2X3BAfTFSgMsWCOwG2T380,281250,4,progressivehouse,Surrender - Tritonal Remix
785,0.539,0.825,7,-3.972,0,0.0678,0.0234,0.0,0.172,0.233,127.95,audio_features,4T0zdeuL9S8ezuaLwzyKHr,spotify:track:4T0zdeuL9S8ezuaLwzyKHr,https://api.spotify.com/v1/tracks/4T0zdeuL9S8ezuaLwzyKHr,https://api.spotify.com/v1/audio-analysis/4T0zdeuL9S8ezuaLwzyKHr,187500,4,progressivehouse,Survivors - Radio Edit
786,0.577,0.952,3,-4.939,0,0.0362,0.00545,0.871,0.196,0.56,127.993,audio_features,6GX0CTte29j9YFpVpj81B2,spotify:track:6GX0CTte29j9YFpVpj81B2,https://api.spotify.com/v1/tracks/6GX0CTte29j9YFpVpj81B2,https://api.spotify.com/v1/audio-analysis/6GX0CTte29j9YFpVpj81B2,163125,4,progressivehouse,Svenska - Radio Edit
787,0.673,0.635,11,-7.485,0,0.0463,0.0114,0.668,0.312,0.352,129.001,audio_features,5KWtzRCao1JNFLvAd1U3NO,spotify:track:5KWtzRCao1JNFLvAd1U3NO,https://api.spotify.com/v1/tracks/5KWtzRCao1JNFLvAd1U3NO,https://api.spotify.com/v1/audio-analysis/5KWtzRCao1JNFLvAd1U3NO,403911,4,progressivehouse,"Sweet Disposition - Axwell, Dirty South Mix"
788,0.612,0.888,3,-3.796,1,0.0603,0.0374,6.95e-05,0.123,0.189,127.92,audio_features,1iaLcGW8ffLMPFSLSGn0Zs,spotify:track:1iaLcGW8ffLMPFSLSGn0Zs,https://api.spotify.com/v1/tracks/1iaLcGW8ffLMPFSLSGn0Zs,https://api.spotify.com/v1/audio-analysis/1iaLcGW8ffLMPFSLSGn0Zs,202148,4,progressivehouse,Symphony
789,0.605,0.813,8,-1.59,1,0.113,0.0308,2.81e-05,0.305,0.464,128.085,audio_features,1YBlMDbw75xZacHw5JxLWB,spotify:track:1YBlMDbw75xZacHw5JxLWB,https://api.spotify.com/v1/tracks/1YBlMDbw75xZacHw5JxLWB,https://api.spotify.com/v1/audio-analysis/1YBlMDbw75xZacHw5JxLWB,184922,4,progressivehouse,Symphony (feat. Zara Larsson) - Dash Berlin Remix
790,0.468,0.83,8,-3.301,1,0.0727,0.000187,0.0,0.0875,0.162,126.835,audio_features,16QhpULFOW9fE2yvXsJV6A,spotify:track:16QhpULFOW9fE2yvXsJV6A,https://api.spotify.com/v1/tracks/16QhpULFOW9fE2yvXsJV6A,https://api.spotify.com/v1/audio-analysis/16QhpULFOW9fE2yvXsJV6A,180000,4,progressivehouse,Takeaway (feat. Lennon Stella) - Andrew Rayel Remix
791,0.544,0.947,9,-2.425,0,0.0896,0.0567,0.0,0.739,0.347,128.016,audio_features,6tnrnIWHOZGDSJWL6rxNh8,spotify:track:6tnrnIWHOZGDSJWL6rxNh8,https://api.spotify.com/v1/tracks/6tnrnIWHOZGDSJWL6rxNh8,https://api.spotify.com/v1/audio-analysis/6tnrnIWHOZGDSJWL6rxNh8,188555,4,progressivehouse,Take It On
792,0.559,0.744,5,-6.326,0,0.0363,0.0123,0.0,0.112,0.236,127.963,audio_features,4dMputUwEt7RqoB8abLKEf,spotify:track:4dMputUwEt7RqoB8abLKEf,https://api.spotify.com/v1/tracks/4dMputUwEt7RqoB8abLKEf,https://api.spotify.com/v1/audio-analysis/4dMputUwEt7RqoB8abLKEf,204345,4,progressivehouse,Take Me Back
793,0.495,0.863,1,-4.476,1,0.0556,0.0356,0.0,0.208,0.298,128.024,audio_features,0GclHr7syAMExjnGx4iulK,spotify:track:0GclHr7syAMExjnGx4iulK,https://api.spotify.com/v1/tracks/0GclHr7syAMExjnGx4iulK,https://api.spotify.com/v1/audio-analysis/0GclHr7syAMExjnGx4iulK,210345,4,progressivehouse,Take Me Home
794,0.666,0.74,7,-4.701,1,0.0384,0.0839,0.000507,0.568,0.186,127.973,audio_features,669fROCQmNrZoJSqvdqoGx,spotify:track:669fROCQmNrZoJSqvdqoGx,https://api.spotify.com/v1/tracks/669fROCQmNrZoJSqvdqoGx,https://api.spotify.com/v1/audio-analysis/669fROCQmNrZoJSqvdqoGx,220000,4,progressivehouse,Take Me Home (feat. Bebe Rexha) - The Chainsmokers Remix; Radio Edit
795,0.525,0.706,7,-5.287,1,0.0515,0.0695,0.0,0.136,0.491,128.181,audio_features,4Oa44jCSFkHChwlNwfw9UB,spotify:track:4Oa44jCSFkHChwlNwfw9UB,https://api.spotify.com/v1/tracks/4Oa44jCSFkHChwlNwfw9UB,https://api.spotify.com/v1/audio-analysis/4Oa44jCSFkHChwlNwfw9UB,221250,4,progressivehouse,Take Me Home (feat. Bebe Rexha) - Fareoh Remix Radio Edit
796,0.508,0.805,7,-5.311,0,0.0504,0.0454,0.0,0.856,0.283,127.963,audio_features,0lPTk1DrXKwhgVRx42bEVk,spotify:track:0lPTk1DrXKwhgVRx42bEVk,https://api.spotify.com/v1/tracks/0lPTk1DrXKwhgVRx42bEVk,https://api.spotify.com/v1/audio-analysis/0lPTk1DrXKwhgVRx42bEVk,226406,4,progressivehouse,Take On The World - Radio Edit
797,0.573,0.847,7,-4.903,0,0.0534,0.0346,0.0293,0.478,0.19,127.978,audio_features,5C3LuMxFHg6Tf2kg5fsi49,spotify:track:5C3LuMxFHg6Tf2kg5fsi49,https://api.spotify.com/v1/tracks/5C3LuMxFHg6Tf2kg5fsi49,https://api.spotify.com/v1/audio-analysis/5C3LuMxFHg6Tf2kg5fsi49,173906,4,progressivehouse,Tell Me
798,0.548,0.904,5,-4.712,0,0.129,0.0317,0.0,0.399,0.373,128.11,audio_features,5JMaaSC785CuFZhZptv2rG,spotify:track:5JMaaSC785CuFZhZptv2rG,https://api.spotify.com/v1/tracks/5JMaaSC785CuFZhZptv2rG,https://api.spotify.com/v1/audio-analysis/5JMaaSC785CuFZhZptv2rG,170625,4,progressivehouse,There For You
799,0.517,0.829,11,-5.62,0,0.0456,0.0196,0.0,0.0956,0.483,127.07,audio_features,1nHUtoQvTfba4auvwHvWw3,spotify:track:1nHUtoQvTfba4auvwHvWw3,https://api.spotify.com/v1/tracks/1nHUtoQvTfba4auvwHvWw3,https://api.spotify.com/v1/audio-analysis/1nHUtoQvTfba4auvwHvWw3,201315,4,progressivehouse,There For You - ARTY Remix
800,0.598,0.966,4,-2.682,1,0.0571,0.0278,0.0162,0.348,0.422,128.006,audio_features,272E4I4W5pHXL74pLCPoKS,spotify:track:272E4I4W5pHXL74pLCPoKS,https://api.spotify.com/v1/tracks/272E4I4W5pHXL74pLCPoKS,https://api.spotify.com/v1/audio-analysis/272E4I4W5pHXL74pLCPoKS,166875,4,progressivehouse,These Are The Days - Radio Edit
801,0.63,0.773,6,-5.008,1,0.0303,0.00106,0.208,0.074,0.34,127.979,audio_features,2KKtVbiUduFBMSRDjijMWz,spotify:track:2KKtVbiUduFBMSRDjijMWz,https://api.spotify.com/v1/tracks/2KKtVbiUduFBMSRDjijMWz,https://api.spotify.com/v1/audio-analysis/2KKtVbiUduFBMSRDjijMWz,372367,4,progressivehouse,This Is Forever (feat. Danyka Nadeau)
802,0.543,0.867,3,-4.394,0,0.056,0.0151,0.00021,0.2,0.316,128.017,audio_features,4xx4xYffuHfFKsCW6s2KnH,spotify:track:4xx4xYffuHfFKsCW6s2KnH,https://api.spotify.com/v1/tracks/4xx4xYffuHfFKsCW6s2KnH,https://api.spotify.com/v1/audio-analysis/4xx4xYffuHfFKsCW6s2KnH,191242,4,progressivehouse,This Is Love
803,0.567,0.884,2,-3.298,1,0.0349,0.0385,0.0,0.16,0.155,127.986,audio_features,0MqMbP84ZGnH9qniK6fuCb,spotify:track:0MqMbP84ZGnH9qniK6fuCb,https://api.spotify.com/v1/tracks/0MqMbP84ZGnH9qniK6fuCb,https://api.spotify.com/v1/audio-analysis/0MqMbP84ZGnH9qniK6fuCb,217125,4,progressivehouse,Wasted Summer
804,0.571,0.91,1,-4.078,1,0.0487,0.00761,3.96e-05,0.0509,0.158,127.95,audio_features,27pddcEO7L6cSAFbOIB0m6,spotify:track:27pddcEO7L6cSAFbOIB0m6,https://api.spotify.com/v1/tracks/27pddcEO7L6cSAFbOIB0m6,https://api.spotify.com/v1/audio-analysis/27pddcEO7L6cSAFbOIB0m6,244390,4,progressivehouse,Love You Now
805,0.662,0.877,2,-3.592,1,0.0557,0.00193,0.00644,0.0775,0.441,127.994,audio_features,6GCJDM58eE02M06FJDLlYp,spotify:track:6GCJDM58eE02M06FJDLlYp,https://api.spotify.com/v1/tracks/6GCJDM58eE02M06FJDLlYp,https://api.spotify.com/v1/audio-analysis/6GCJDM58eE02M06FJDLlYp,200628,4,progressivehouse,Tiger
806,0.25,0.909,4,-5.407,1,0.0414,0.00909,0.848,0.136,0.322,128.025,audio_features,4wmrfUPuvK9phVehREZZ1X,spotify:track:4wmrfUPuvK9phVehREZZ1X,https://api.spotify.com/v1/tracks/4wmrfUPuvK9phVehREZZ1X,https://api.spotify.com/v1/audio-analysis/4wmrfUPuvK9phVehREZZ1X,226875,4,progressivehouse,Tim
807,0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,audio_features,0vrmHPfoBadXVr2n0m1aqZ,spotify:track:0vrmHPfoBadXVr2n0m1aqZ,https://api.spotify.com/v1/tracks/0vrmHPfoBadXVr2n0m1aqZ,https://api.spotify.com/v1/audio-analysis/0vrmHPfoBadXVr2n0m1aqZ,277262,4,progressivehouse,Heaven
